BirthCity,BirthCountry,BirthDate,BirthState,College,DepthChartOrder,DepthChartPosition,DraftKingsName,DraftKingsPlayerID,Experience,FanDuelName,FanDuelPlayerID,FantasyAlarmPlayerID,FantasyDraftName,FantasyDraftPlayerID,FirstName,GlobalTeamID,Height,HighSchool,InjuryBodyPart,InjuryNotes,InjuryStartDate,InjuryStatus,Jersey,LastName,PhotoUrl,PlayerID,Position,PositionCategory,RotoWirePlayerID,RotoworldPlayerID,Salary,SportRadarPlayerID,SportsDataID,SportsDirectPlayerID,StatsPlayerID,Status,Team,TeamID,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUrl,UsaTodayPlayerID,Weight,XmlTeamPlayerID,YahooName,YahooPlayerID
,,1994-07-03T00:00:00,,California,,,Jabari Bird,750682.0,1,Jabari Bird,42158.0,200990,Jabari Bird,750682.0,Jabari,20000009,78,,Scrambled,Scrambled,2018-10-27T00:00:00,Scrambled,26,Bird,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001879.png,20001879,SG,G,4200.0,2839.0,1349464.0,e35d5549-8eae-4f30-824a-357b204dcfb0,,755689.0,750682.0,Active,BOS,9,http://cdn.usatsimg.com/api/download/?imageID=10773099,http://cdn.usatsimg.com/api/download/?imageID=10726632,194105.0,198.0,,Jabari Bird,5869
,,1993-09-16T00:00:00,,Clemson,2.0,SF,Jaron Blossomgame,699941.0,0,Jaron Blossomgame,23810.0,201000,Jaron Blossomgame,699941.0,Jaron,20000012,80,,Scrambled,Scrambled,,Scrambled,4,Blossomgame,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001881.png,20001881,SF,F,4134.0,2815.0,,0995484b-0a2c-4dda-abd3-56bc7a29fb05,,751616.0,699941.0,Active,CLE,12,http://cdn.usatsimg.com/api/download/?imageID=11993967,http://cdn.usatsimg.com/api/download/?imageID=11976938,193953.0,220.0,,Jaron Blossomgame,5872
,,1996-10-25T00:00:00,,South Carolina,,,PJ Dozier,886448.0,1,PJ Dozier,66196.0,201052,PJ Dozier,886448.0,P.J.,20000009,78,,Scrambled,Scrambled,,Scrambled,35,Dozier,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001885.png,20001885,PG,G,4127.0,,,ee06e9d2-98bf-487d-96a5-4954c25b75ef,,767053.0,886448.0,Active,BOS,9,http://cdn.usatsimg.com/api/download/?imageID=11993981,http://cdn.usatsimg.com/api/download/?imageID=11977682,194107.0,205.0,,PJ Dozier,5886
,,1993-01-11T00:00:00,,Oregon,3.0,PF,Chris Boucher,901190.0,1,Chris Boucher,68203.0,201022,Chris Boucher,901190.0,Chris,20000010,82,,Scrambled,Scrambled,,Scrambled,25,Boucher,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001886.png,20001886,PF,F,4143.0,,,f01d5d8d-f949-437a-a23f-3835c0939ced,,765638.0,901190.0,Active,TOR,10,http://cdn.usatsimg.com/api/download/?imageID=11993988,http://cdn.usatsimg.com/api/download/?imageID=11497971,194012.0,200.0,,Chris Boucher,5894
,,1995-07-15T00:00:00,,Vanderbilt,1.0,PF,Luke Kornet,745923.0,1,Luke Kornet,41083.0,201002,Luke Kornet,745923.0,Luke,20000006,85,,Scrambled,Scrambled,2019-01-22T00:00:00,Scrambled,2,Kornet,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001889.png,20001889,PF,F,4151.0,2844.0,1619260.0,fed6929f-8d92-456c-8a89-9e0c17cf4f7b,,756855.0,745923.0,Active,NY,6,http://cdn.usatsimg.com/api/download/?imageID=11993954,http://cdn.usatsimg.com/api/download/?imageID=11576113,194066.0,250.0,,Luke Kornet,5903
,,1997-07-04T00:00:00,,Arizona,,,Kobi Simmons,949127.0,1,Kobi Simmons,81623.0,201003,Kobi Simmons,949127.0,Kobi,20000012,76,,Scrambled,Scrambled,,Scrambled,24,Simmons,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001890.png,20001890,PG,G,4165.0,2846.0,,c494c5a5-3155-40b1-923e-da846c2e232f,,774821.0,949127.0,Active,CLE,12,http://cdn.usatsimg.com/api/download/?imageID=10479882,http://cdn.usatsimg.com/api/download/?imageID=11500608,193976.0,170.0,,Kobi Simmons,5898
,,1995-05-04T00:00:00,,Baylor,3.0,PF,Johnathan Motley,748529.0,1,Johnathan Motley,41597.0,201004,Johnathan Motley,748529.0,Johnathan,20000028,82,,Scrambled,Scrambled,,Scrambled,15,Motley,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001898.png,20001898,PF,F,4173.0,2826.0,,190c3a54-357c-4aed-8b82-737c57255bc3,,755675.0,748529.0,Active,LAC,28,http://cdn.usatsimg.com/api/download/?imageID=10478944,http://cdn.usatsimg.com/api/download/?imageID=10368590,193720.0,230.0,,Johnathan Motley,5882
,,1992-04-04T00:00:00,,,3.0,C,Daniel Theis,1066725.0,1,Daniel Theis,81529.0,201030,Daniel Theis,1066725.0,Daniel,20000009,80,,Scrambled,Scrambled,,Scrambled,27,Theis,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001901.png,20001901,PF,F,3523.0,2850.0,1378242.0,e18e9d0a-97b9-470d-b0a6-0c401ae0e0a0,,779967.0,1066725.0,Active,BOS,9,http://cdn.usatsimg.com/api/download/?imageID=10370575,http://cdn.usatsimg.com/api/download/?imageID=11568283,194121.0,243.0,,Daniel Theis,5880
,,1987-03-19T00:00:00,,,3.0,PG,Milos Teodosic,553324.0,1,Milos Teodosic,81026.0,201009,Milos Teodosic,553324.0,Milos,20000028,77,,Scrambled,Scrambled,2019-01-17T00:00:00,Scrambled,4,Teodosic,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001902.png,20001902,PG,G,4089.0,2426.0,6300000.0,f6a7a563-cc37-47de-8c86-25fcabd20f16,,779961.0,553324.0,Active,LAC,28,http://cdn.usatsimg.com/api/download/?imageID=10480087,http://cdn.usatsimg.com/api/download/?imageID=11575928,193724.0,196.0,,Milos Teodosic,5875
,,1992-09-17T00:00:00,,Green Bay,3.0,SF,Alfonzo McKinnie,567423.0,1,Alfonzo McKinnie,18435.0,201019,Alfonzo McKinnie,567423.0,Alfonzo,20000026,80,,Scrambled,Scrambled,,Scrambled,28,McKinnie,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001907.png,20001907,SF,F,4213.0,2882.0,1349383.0,cba64aec-adb0-4ff4-a59f-fa3fd61418d7,,748788.0,567423.0,Active,GS,26,http://cdn.usatsimg.com/api/download/?imageID=11994008,http://cdn.usatsimg.com/api/download/?imageID=11497637,193767.0,215.0,,Alfonzo McKinnie,5904
,,1992-01-29T00:00:00,,,2.0,PF,Maxi Kleber,1072048.0,1,Maxi Kleber,81621.0,201049,Maxi Kleber,1072048.0,Maximilian,20000025,83,,Scrambled,Scrambled,,Scrambled,42,Kleber,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001909.png,20001909,PF,F,3658.0,2852.0,1378242.0,3ef70a50-cd0d-4148-a1ad-ca830a1a9046,,779962.0,1072048.0,Active,DAL,25,http://cdn.usatsimg.com/api/download/?imageID=10478954,http://cdn.usatsimg.com/api/download/?imageID=10368582,193615.0,240.0,,Maxi Kleber,5892
,,1995-03-07T00:00:00,,Florida,3.0,SF,Devin Robinson,845531.0,1,Devin Robinson,58457.0,201023,Devin Robinson,845531.0,Devin,20000001,80,,Scrambled,Scrambled,,Scrambled,7,Robinson,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001910.png,20001910,SF,F,4124.0,,,9129ec46-41ab-4239-82b9-76f95c51d7eb,,761318.0,845531.0,Active,WAS,1,http://cdn.usatsimg.com/api/download/?imageID=10480048,http://cdn.usatsimg.com/api/download/?imageID=11452177,193815.0,200.0,,Devin Robinson,5881
,,1996-10-04T00:00:00,,LSU,3.0,SG,Antonio Blakeney,886386.0,1,Antonio Blakeney,66114.0,201008,Antonio Blakeney,886386.0,Antonio,20000011,76,,Scrambled,Scrambled,,Scrambled,9,Blakeney,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001911.png,20001911,SG,G,4157.0,2853.0,1349383.0,e906a009-a7c4-4c31-b6f8-38cb61d4e13b,,766918.0,886386.0,Active,CHI,11,http://cdn.usatsimg.com/api/download/?imageID=10370471,http://cdn.usatsimg.com/api/download/?imageID=11569978,193987.0,192.0,,Antonio Blakeney,5876
,,1990-12-19T00:00:00,,USC Upstate,1.0,SF,Torrey Craig,561589.0,1,Torrey Craig,20277.0,201016,Torrey Craig,561589.0,Torrey,20000020,79,,Scrambled,Scrambled,,Scrambled,3,Craig,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001912.png,20001912,SG,G,4214.0,2855.0,2000000.0,c14eba17-879a-461e-9413-bf71a378de6e,,748394.0,561589.0,Active,DEN,20,http://cdn.usatsimg.com/api/download/?imageID=10479829,http://cdn.usatsimg.com/api/download/?imageID=11452178,193320.0,215.0,,Torrey Craig,5893
,,1993-06-05T00:00:00,,Baylor,2.0,SG,Royce O'Neale,604479.0,1,Royce O'Neale,18338.0,201012,Royce O'Neale,604479.0,Royce,20000017,78,,Scrambled,Scrambled,,Scrambled,23,O'Neale,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001913.png,20001913,SF,F,3977.0,2859.0,1378242.0,32526c95-bc6e-4d28-a751-c4200904d80b,,749968.0,604479.0,Active,UTA,17,http://cdn.usatsimg.com/api/download/?imageID=10479964,http://cdn.usatsimg.com/api/download/?imageID=11576218,193263.0,226.0,,Royce O'Neale,5905
,,1994-02-09T00:00:00,,George Washington,3.0,PF,Tyler Cavanaugh,660092.0,1,Tyler Cavanaugh,23121.0,201033,Tyler Cavanaugh,660092.0,Tyler,20000017,81,,Scrambled,Scrambled,,Scrambled,34,Cavanaugh,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001923.png,20001923,PF,F,4222.0,2891.0,,dec4a0a2-251a-4142-8b88-0f7be1d7433c,,751433.0,660092.0,Active,UTA,17,http://cdn.usatsimg.com/api/download/?imageID=10370370,http://cdn.usatsimg.com/api/download/?imageID=11576228,193234.0,238.0,,Tyler Cavanaugh,5913
,,1994-07-24T00:00:00,,North Carolina,,,Isaiah Hicks,792300.0,1,Isaiah Hicks,48570.0,201037,Isaiah Hicks,792300.0,Isaiah,20000006,81,,Scrambled,Scrambled,,Scrambled,4,Hicks,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001926.png,20001926,PF,F,4225.0,,,bd5c3691-b8a9-46eb-860a-e6475f8c1834,,755819.0,792300.0,Active,NY,6,http://cdn.usatsimg.com/api/download/?imageID=10370330,http://cdn.usatsimg.com/api/download/?imageID=11576133,194062.0,230.0,,Isaiah Hicks,5889
,,1995-05-13T00:00:00,,SMU,,,Ben Moore,740342.0,1,Ben Moore,40264.0,201057,Ben Moore,740342.0,Ben,20000024,80,,Scrambled,Scrambled,,Scrambled,26,Moore,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001930.png,20001930,PF,F,4228.0,,1349383.0,15ec9b53-3d7d-4064-b1e2-b9db8a2f2026,,756588.0,740342.0,Active,SA,24,http://cdn.usatsimg.com/api/download/?imageID=10478978,http://cdn.usatsimg.com/api/download/?imageID=11464375,193534.0,220.0,,Ben Moore,5888
,,1995-11-29T00:00:00,,Cincinnati,,,Troy Caupain,793269.0,0,Troy Caupain,48668.0,201047,Troy Caupain,793269.0,Troy,20000005,76,,Scrambled,Scrambled,,Scrambled,3,Caupain,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001934.png,20001934,PG,G,4233.0,,,2af98bf0-199a-4369-ba87-4d03d3adb899,,756897.0,793269.0,Active,ORL,5,http://cdn.usatsimg.com/api/download/?imageID=10479875,http://cdn.usatsimg.com/api/download/?imageID=11507260,193865.0,210.0,,Troy Caupain,5911
,,1993-05-07T00:00:00,,Duke,,,Amile Jefferson,696290.0,0,Amile Jefferson,23581.0,201067,Amile Jefferson,696290.0,Amile,20000005,81,,Scrambled,Scrambled,,Scrambled,11,Jefferson,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001941.png,20001941,PF,F,4232.0,,,ef9581fc-49eb-4dc2-b158-6cf3a7a09d46,,751262.0,696290.0,Active,ORL,5,http://cdn.usatsimg.com/api/download/?imageID=10370468,http://cdn.usatsimg.com/api/download/?imageID=11507257,193874.0,222.0,,Amile Jefferson,5920
,,1996-04-13T00:00:00,,Kentucky,2.0,PG,Isaiah Briscoe,891346.0,0,Isaiah Briscoe,66104.0,201068,Isaiah Briscoe,891346.0,Isaiah,20000005,75,,Scrambled,Scrambled,2019-01-27T00:00:00,Scrambled,13,Briscoe,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001945.png,20001945,PG,G,4161.0,2893.0,838464.0,fbd00dc4-4f26-428e-b5e1-2f125f5c1499,,766803.0,891346.0,Active,ORL,5,http://cdn.usatsimg.com/api/download/?imageID=10479925,http://cdn.usatsimg.com/api/download/?imageID=11507252,193864.0,215.0,,Isaiah Briscoe,5915
,,1993-08-03T00:00:00,,Iowa State,,,Nazareth Mitrou-Long,679379.0,1,Naz Long,23155.0,201041,Nazareth Mitrou-Long,679379.0,Nazareth,20000017,76,,Scrambled,Scrambled,,Scrambled,30,Mitrou-Long,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001946.png,20001946,SG,G,4235.0,,,8d64d4d4-86f5-426b-a2db-82c2f72fb722,,766715.0,679379.0,Active,UTA,17,http://cdn.usatsimg.com/api/download/?imageID=11993978,http://cdn.usatsimg.com/api/download/?imageID=11576235,193257.0,218.0,,Nazareth Mitrou-Long,5914
,,1995-09-19T00:00:00,,,3.0,PG,Jaylen Morris,900104.0,1,Jaylen Morris,82761.0,201075,Jaylen Morris,900104.0,Jaylen,20000015,77,,Scrambled,Scrambled,,Scrambled,30,Morris,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001978.png,20001978,PG,G,4292.0,2926.0,1378242.0,324dc7fd-d9db-4cec-83d5-a45ad5a27af1,,768584.0,900104.0,Active,MIL,15,http://cdn.usatsimg.com/api/download/?imageID=10773455,http://cdn.usatsimg.com/api/download/?imageID=10726549,193921.0,185.0,,Jaylen Morris,5954
,,1999-02-28T00:00:00,,,1.0,PG,Luka Doncic,1121277.0,0,Luka Doncic,84669.0,201140,Luka Doncic,1121277.0,Luka,20000025,79,,Scrambled,Scrambled,,Scrambled,77,Doncic,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001984.png,20001984,PG,G,4396.0,2896.0,6560640.0,d2ee92e9-3e72-45eb-b156-2dc5adc1e6f7,,785204.0,1121277.0,Active,DAL,25,http://cdn.usatsimg.com/api/download/?imageID=11931913,http://cdn.usatsimg.com/api/download/?imageID=11931828,193604.0,218.0,,Luka Doncic,6014
,,1998-05-12T00:00:00,,Texas,2.0,C,Mohamed Bamba,1071928.0,0,Mohamed Bamba,84675.0,201133,Mohamed Bamba,1071928.0,Mohamed,20000005,84,,Scrambled,Scrambled,2019-01-28T00:00:00,Scrambled,5,Bamba,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001985.png,20001985,C,C,4371.0,2932.0,4865040.0,a6bf9402-7f41-49a9-ab28-fe0bdffb5060,,779977.0,1071928.0,Active,ORL,5,http://cdn.usatsimg.com/api/download/?imageID=11931911,http://cdn.usatsimg.com/api/download/?imageID=11931823,193862.0,221.0,,Mohamed Bamba,6017
,,1995-10-08T00:00:00,,Duke,3.0,SG,Grayson Allen,842296.0,0,Grayson Allen,84711.0,201120,Grayson Allen,842296.0,Grayson,20000017,77,,Scrambled,Scrambled,,Scrambled,24,Allen,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001986.png,20001986,SG,G,4454.0,2934.0,2074320.0,ffa9a64f-d624-4033-bd23-59dcfd805175,,761297.0,842296.0,Active,UTA,17,http://cdn.usatsimg.com/api/download/?imageID=11993966,http://cdn.usatsimg.com/api/download/?imageID=11576232,193227.0,198.0,,Grayson Allen,6032
,,1997-01-31T00:00:00,,Villanova,3.0,SF,Donte DiVincenzo,887915.0,0,Donte DiVincenzo,84681.0,201087,Donte DiVincenzo,887915.0,Donte,20000015,76,,Scrambled,Scrambled,2019-01-28T00:00:00,Scrambled,9,Divincenzo,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001987.png,20001987,SG,G,4439.0,2935.0,2481000.0,9cfad453-b323-43dc-a066-6cd0a21745ad,,767288.0,887915.0,Active,MIL,15,http://cdn.usatsimg.com/api/download/?imageID=11993953,http://cdn.usatsimg.com/api/download/?imageID=11575930,193909.0,203.0,,Donte DiVincenzo,6028
,,1998-06-29T00:00:00,,Missouri,,,Michael Porter Jr.,1061724.0,0,Michael Porter,84682.0,201148,Michael Porter Jr.,1061724.0,Michael,20000020,82,,Scrambled,Scrambled,2018-10-16T00:00:00,Scrambled,1,Porter Jr.,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001988.png,20001988,PF,F,4375.0,2936.0,2894160.0,3a7d6510-00e9-4265-81df-864a1f547269,,780019.0,1061724.0,Active,DEN,20,http://cdn.usatsimg.com/api/download/?imageID=11993930,http://cdn.usatsimg.com/api/download/?imageID=11452165,193343.0,210.0,,Michael Porter Jr.,6025
,,1998-09-19T00:00:00,,Oklahoma,1.0,PG,Trae Young,1060978.0,0,Trae Young,84671.0,201109,Trae Young,1060978.0,Trae,20000003,74,,Scrambled,Scrambled,,Scrambled,11,Young,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001989.png,20001989,PG,G,4369.0,2929.0,5356440.0,cf418e0c-de9d-438f-a1ac-3be539a56c42,,779988.0,1060978.0,Active,ATL,3,http://cdn.usatsimg.com/api/download/?imageID=11931909,http://cdn.usatsimg.com/api/download/?imageID=11931829,193859.0,180.0,,Trae Young,6016
,,1998-07-23T00:00:00,,Arizona,1.0,C,Deandre Ayton,1061507.0,0,Deandre Ayton,84673.0,201171,Deandre Ayton,1061507.0,Deandre,20000029,85,,Scrambled,Scrambled,2019-01-28T00:00:00,Scrambled,22,Ayton,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001990.png,20001990,C,C,4372.0,2941.0,8165160.0,7ca4beac-bbd6-454f-b820-4e8442a3e1e5,,779969.0,1061507.0,Active,PHO,29,http://cdn.usatsimg.com/api/download/?imageID=11931912,http://cdn.usatsimg.com/api/download/?imageID=11931825,193651.0,250.0,,Deandre Ayton,5958
,,1999-09-15T00:00:00,,Michigan State,1.0,PF,Jaren Jackson Jr.,1078662.0,0,Jaren Jackson,84683.0,201100,Jaren Jackson Jr.,1078662.0,Jaren,20000021,83,,Scrambled,Scrambled,,Scrambled,13,Jackson Jr.,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001991.png,20001991,PF,F,4384.0,2933.0,5915040.0,3e492a6a-ed3c-499d-b3f5-ff68ca16f6fd,,780008.0,1078662.0,Active,MEM,21,http://cdn.usatsimg.com/api/download/?imageID=11931835,http://cdn.usatsimg.com/api/download/?imageID=11452229,193429.0,242.0,,Jaren Jackson Jr.,6015
,,1998-08-27T00:00:00,,Maryland,1.0,SG,Kevin Huerter,944785.0,0,Kevin Huerter,84704.0,201107,Kevin Huerter,944785.0,Kevin,20000003,79,,Scrambled,Scrambled,,Scrambled,3,Huerter,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001993.png,20001993,SG,G,4449.0,2952.0,2250960.0,858d255e-9a7b-4c7a-aac4-fc7cf3a5f238,,775529.0,944785.0,Active,ATL,3,http://cdn.usatsimg.com/api/download/?imageID=11994000,http://cdn.usatsimg.com/api/download/?imageID=11568330,193850.0,190.0,,Kevin Huerter,6030
,,1999-08-11T00:00:00,,Kentucky,1.0,SF,Kevin Knox,1067854.0,0,Kevin Knox,84674.0,201123,Kevin Knox,1067854.0,Kevin,20000006,81,,Scrambled,Scrambled,,Scrambled,20,Knox,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001994.png,20001994,SF,F,4398.0,2955.0,3739920.0,239f0ff0-3d09-4991-bb67-ad8c8b7fd0cb,,780003.0,1067854.0,Active,NY,6,http://cdn.usatsimg.com/api/download/?imageID=11931908,http://cdn.usatsimg.com/api/download/?imageID=11931830,194065.0,215.0,,Kevin Knox,6020
,,1999-03-14T00:00:00,,Duke,2.0,PF,Marvin Bagley III,1076209.0,0,Marvin Bagley,84679.0,201122,Marvin Bagley III,1076209.0,Marvin,20000030,83,,Scrambled,Scrambled,,Scrambled,35,Bagley,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001995.png,20001995,PF,F,4397.0,2940.0,7305600.0,e86c1439-4ef0-4530-9c41-c3a682962eb3,,779989.0,1076209.0,Active,SAC,30,http://cdn.usatsimg.com/api/download/?imageID=11931910,http://cdn.usatsimg.com/api/download/?imageID=11931831,193687.0,234.0,,Marvin Bagley III,5959
,,1999-04-16T00:00:00,,Duke,3.0,PF,Wendell Carter Jr.,1060912.0,0,Wendell Carter,84676.0,201089,Wendell Carter Jr.,1060912.0,Wendell,20000011,82,,Scrambled,Scrambled,2019-01-21T00:00:00,Scrambled,34,Carter Jr.,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001996.png,20001996,PF,F,4407.0,2939.0,4441200.0,744d5db7-b0be-474a-a58b-6ddf7ae35567,,779991.0,1060912.0,Active,CHI,11,http://cdn.usatsimg.com/api/download/?imageID=11931907,http://cdn.usatsimg.com/api/download/?imageID=11931826,193989.0,255.0,,Wendell Carter Jr.,6018
,,1999-01-04T00:00:00,,Alabama,1.0,PG,Collin Sexton,1061642.0,0,Collin Sexton,84667.0,201093,Collin Sexton,1061642.0,Collin,20000012,74,,Scrambled,Scrambled,,Scrambled,2,Sexton,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001997.png,20001997,PG,G,4412.0,2938.0,4068600.0,80b5cccf-203b-4482-92aa-76d1598216be,,780057.0,1061642.0,Active,CLE,12,http://cdn.usatsimg.com/api/download/?imageID=11931914,http://cdn.usatsimg.com/api/download/?imageID=11931834,193975.0,190.0,,Collin Sexton,6019
,,1996-08-30T00:00:00,,Villanova,1.0,SF,Mikal Bridges,846400.0,0,Mikal Bridges,84670.0,201172,Mikal Bridges,846400.0,Mikal,20000029,79,,Scrambled,Scrambled,,Scrambled,25,Bridges,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001998.png,20001998,SF,F,4386.0,2943.0,3552960.0,83cc5b28-36a7-43ba-ba20-8347bd1de583,,761370.0,846400.0,Active,PHO,29,http://cdn.usatsimg.com/api/download/?imageID=11993994,http://cdn.usatsimg.com/api/download/?imageID=11489151,193657.0,210.0,,Mikal Bridges,6021
,,1998-07-12T00:00:00,,Kentucky,1.0,PG,Shai Gilgeous-Alexander,1067856.0,0,Shai Gilgeous-Alexander,84680.0,201099,Shai Gilgeous-Alexander,1067856.0,Shai,20000028,78,,Scrambled,Scrambled,,Scrambled,2,Gilgeous-Alexander,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001999.png,20001999,PG,G,4387.0,2947.0,3375360.0,d9ea4a8f-ff51-408d-b518-980efc2a35a1,,780001.0,1067856.0,Active,LAC,28,http://cdn.usatsimg.com/api/download/?imageID=11931905,http://cdn.usatsimg.com/api/download/?imageID=11931833,193713.0,181.0,,Shai Gilgeous-Alexander,6022
,,1997-02-22T00:00:00,,Boston College,3.0,SG,Jerome Robinson,893002.0,0,Jerome Robinson,84677.0,201097,Jerome Robinson,893002.0,Jerome,20000028,77,,Scrambled,Scrambled,,Scrambled,10,Robinson,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002000.png,20002000,SG,G,4444.0,2978.0,3046200.0,befc2559-ffb9-46ab-b3cb-2a9844c5fe4d,,766879.0,893002.0,Active,LAC,28,http://cdn.usatsimg.com/api/download/?imageID=11993992,http://cdn.usatsimg.com/api/download/?imageID=11976948,193721.0,190.0,,Jerome Robinson,6024
,,1999-06-09T00:00:00,,Texas Tech,,,Zhaire Smith,1078666.0,0,Zhaire Smith,84672.0,201080,Zhaire Smith,1078666.0,Zhaire,20000007,76,,Scrambled,Scrambled,2019-01-26T00:00:00,Scrambled,8,Smith,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002001.png,20002001,SG,G,4445.0,2944.0,2526840.0,3c029ea2-2a9e-4a03-82fa-000bd231119a,,781368.0,1078666.0,Active,PHI,7,http://cdn.usatsimg.com/api/download/?imageID=11993941,http://cdn.usatsimg.com/api/download/?imageID=11452226,194101.0,199.0,,Zhaire Smith,6027
,,1999-07-28T00:00:00,,Oregon,2.0,SG,Troy Brown,1082704.0,0,Troy Brown,84668.0,201189,Troy Brown,1082704.0,Troy,20000001,79,,Scrambled,Scrambled,,Scrambled,6,Brown,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002002.png,20002002,SF,F,4404.0,,2749080.0,5350a897-aa31-4510-8feb-e709e1feb844,,781155.0,1082704.0,Active,WAS,1,http://cdn.usatsimg.com/api/download/?imageID=11993950,http://cdn.usatsimg.com/api/download/?imageID=11452173,193799.0,215.0,,Troy Brown,6026
,,1998-03-21T00:00:00,,Michigan State,2.0,SF,Miles Bridges,957479.0,0,Miles Bridges,84678.0,201118,Miles Bridges,957479.0,Miles,20000002,79,,Scrambled,Scrambled,,Scrambled,0,Bridges,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002003.png,20002003,SF,F,4383.0,2937.0,3206640.0,af8f331b-96a6-416e-8837-b14d5b11c52d,,774909.0,957479.0,Active,CHA,2,http://cdn.usatsimg.com/api/download/?imageID=11993938,http://cdn.usatsimg.com/api/download/?imageID=11452261,193824.0,225.0,,Miles Bridges,6023
,,1996-04-26T00:00:00,,Boise State,1.0,SF,Chandler Hutchison,846866.0,0,Chandler Hutchison,84707.0,201088,Chandler Hutchison,846866.0,Chandler,20000011,79,,Scrambled,Scrambled,2019-01-27T00:00:00,Scrambled,15,Hutchison,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002004.png,20002004,SF,F,4451.0,2963.0,1990520.0,5d9dd021-537d-478d-8540-2d2708f356f4,,762131.0,846866.0,Active,CHI,11,http://cdn.usatsimg.com/api/download/?imageID=11993986,http://cdn.usatsimg.com/api/download/?imageID=11976941,193997.0,197.0,,Chandler Hutchison,6033
,,1996-09-30T00:00:00,,UCLA,2.0,SG,Aaron Holiday,884087.0,0,Aaron Holiday,84719.0,201153,Aaron Holiday,884087.0,Aaron,20000013,73,,Scrambled,Scrambled,,Scrambled,3,Holiday,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002005.png,20002005,PG,G,4380.0,2972.0,1911960.0,877eb456-2827-475f-b858-2bc00480e24f,,767259.0,884087.0,Active,IND,13,http://cdn.usatsimg.com/api/download/?imageID=11993961,http://cdn.usatsimg.com/api/download/?imageID=11464374,193886.0,185.0,,Aaron Holiday,6034
